code_com,filiere,lambert_x,lambert_y
22189,Eolienne,"247134,00","6830964,00"
22189,Eolienne,"247243,00","6831573,00"
22189,Eolienne,"247406,00","6830867,00"
22189,Eolienne,"247576,00","6831401,00"
22189,Eolienne,"247648,00","6831757,00"
22190,Chaufferie bois,"326922,00","6837845,00"
22193,Chaufferie bois,"297161,00","6827824,00"
22193,Eolienne,"298891,20","6827213,72"
22193,Eolienne,"299064,00","6826472,00"
22193,Eolienne,"299174,44","6826973,50"
22193,Eolienne,"299269,46","6827374,63"
22193,Eolienne,"299374,00","6826251,00"
22193,Eolienne,"299480,30","6826762,50"
22193,Eolienne,"299546,05","6827161,70"
22193,Eolienne,"299700,16","6826020,00"
22193,Eolienne,"299844,50","6826968,50"
22193,Eolienne,"301686,00","6827170,00"
22193,Eolienne,"301932,00","6827036,00"
22193,Eolienne,"302178,00","6826915,00"
22193,Installation solaire photovoltaïque,"294647,00","6829608,00"
22193,Installation solaire photovoltaïque,"298727,05","6826589,65"
22193,Installation solaire photovoltaïque,"299047,00","6827920,00"
22193,Unité de méthanisation,"297267,17","6827501,37"
22193,Unité de méthanisation,"299049,30","6827821,49"
22193,Unité de méthanisation,"300919,94","6827751,43"
22194,Chaufferie bois,"212980,00","6859315,00"
22194,Chaufferie bois,"212980,00","6859515,00"
22194,Chaufferie bois,"213067,00","6859465,00"
22194,Installation solaire photovoltaïque,"212734,00","6858667,00"
22194,Installation solaire photovoltaïque,"212980,30","6859415,30"
22194,Installation solaire photovoltaïque,"213653,00","6860879,00"
22195,Installation fossile,"250315,37","6876834,99"
22197,Chaufferie bois,"334937,00","6835190,00"
22197,Chaufferie bois,"334937,00","6835290,00"
22197,Installation solaire photovoltaïque,"334666,00","6835241,00"
22197,Installation solaire photovoltaïque,"334937,20","6835090,05"
22197,Installation solaire photovoltaïque,"336673,00","6836454,00"
22197,Unité de méthanisation,"334399,05","6833719,97"
22198,Installation solaire photovoltaïque,"215844,00","6874801,00"
22199,Installation fossile,"245490,41","6870924,20"
22199,Installation fossile,"245614,59","6870792,90"
22199,Installation solaire photovoltaïque,"246015,00","6870523,00"
22202,Installation solaire photovoltaïque,"216300,15","6810974,60"
22202,Installation solaire photovoltaïque,"217934,00","6813370,00"
22203,Chaufferie bois,"269316,00","6819785,00"
22203,Installation solaire photovoltaïque,"268361,00","6818335,00"
22203,Installation solaire photovoltaïque,"268361,00","6818535,00"
22203,Installation solaire photovoltaïque,"275091,00","6819875,00"
22204,Installation solaire photovoltaïque,"246014,00","6866514,00"
22205,Installation solaire photovoltaïque,"308282,35","6831487,50"
22205,Unité de méthanisation,"308028,31","6828643,56"
22206,Eolienne,"257408,69","6837954,50"
22206,Eolienne,"257504,81","6838385,00"
22206,Installation hydroélectrique,"259742,07","6843399,67"
22206,Installation solaire photovoltaïque,"258341,80","6842438,90"
22206,Installation solaire photovoltaïque,"259159,00","6845613,00"
22206,Installation solaire photovoltaïque,"259555,00","6841949,00"
22207,Chaufferie bois,"223361,00","6854107,00"
22207,Chaufferie bois,"223361,00","6854307,00"
22207,Installation solaire photovoltaïque,"221807,00","6854610,00"
22207,Installation solaire photovoltaïque,"223304,00","6858916,00"
22207,Unité de méthanisation,"224124,13","6855368,91"
22208,Installation solaire photovoltaïque,"326940,00","6811501,00"
22208,Installation solaire photovoltaïque,"327087,00","6811001,00"
22208,Installation solaire photovoltaïque,"327087,00","6811201,00"
22208,Installation solaire photovoltaïque,"327380,00","6810696,00"
22208,Installation solaire photovoltaïque,"328858,00","6813079,00"
22208,Installation solaire photovoltaïque,"329389,00","6811434,00"
22208,Installation solaire photovoltaïque,"330760,00","6812139,00"
22208,Unité de méthanisation,"326111,47","6812319,80"
22208,Unité de méthanisation,"327559,35","6810320,91"
22208,Unité de méthanisation,"328893,47","6809876,95"
22208,Unité de méthanisation,"329113,26","6811739,26"
22208,Unité de méthanisation,"331773,03","6810795,17"
22209,Installation solaire photovoltaïque,"321077,95","6841475,15"
22209,Installation solaire photovoltaïque,"321078,00","6841575,00"
22209,Installation solaire photovoltaïque,"321461,00","6842284,00"
22209,Installation solaire photovoltaïque,"322373,00","6839213,00"
22210,Chaufferie bois,"257019,00","6872880,00"
22210,Installation fossile,"255600,19","6873245,43"
22210,Installation fossile,"255634,90","6872340,44"
22210,Installation fossile,"255802,17","6872196,08"
22210,Installation fossile,"256407,85","6873099,52"
22210,Installation fossile,"257457,04","6873508,11"
22210,Installation fossile,"257492,45","6873790,26"
22210,Installation hydroélectrique,"267130,22","6882893,78"
22210,Installation hydroélectrique,"267613,00","6882411,00"
22210,Installation solaire photovoltaïque,"255170,00","6874752,00"
22210,Installation solaire photovoltaïque,"257395,40","6873057,00"
22210,Installation solaire photovoltaïque,"257482,00","6873207,00"
22210,Installation solaire photovoltaïque,"257568,60","6873057,00"
22211,Chaufferie bois,"225654,00","6862620,00"
22211,Installation solaire photovoltaïque,"225332,00","6866665,00"
22211,Installation solaire photovoltaïque,"225654,00","6862520,00"
22213,Installation solaire photovoltaïque,"330628,00","6836757,00"
22214,Installation solaire photovoltaïque,"261029,00","6865911,00"
22214,Installation solaire photovoltaïque,"261029,00","6866111,00"
22215,Chaufferie bois,"271839,00","6833915,00"
22215,Chaufferie bois,"273049,00","6834877,00"
22215,Installation solaire photovoltaïque,"270439,00","6837819,00"
22215,Installation solaire photovoltaïque,"271011,00","6837194,00"
22215,Installation solaire photovoltaïque,"271728,40","6837018,00"
22215,Installation solaire photovoltaïque,"271815,00","6837168,00"
22215,Installation solaire photovoltaïque,"271901,60","6837018,00"
22216,Chaufferie bois,"229200,00","6839665,00"
22217,Eolienne,"214505,02","6839546,00"
22217,Eolienne,"214756,55","6839592,50"
22217,Eolienne,"215029,56","6839540,50"
22217,Eolienne,"215141,30","6839727,00"
22217,Eolienne,"215318,40","6839549,50"
22217,Eolienne,"215523,58","6839527,50"
22217,Eolienne,"215851,48","6839634,00"
22217,Eolienne,"216057,55","6839720,00"
22217,Installation solaire photovoltaïque,"214684,00","6842084,00"
22217,Installation solaire photovoltaïque,"215157,00","6839960,00"
22217,Installation solaire photovoltaïque,"215631,00","6842253,00"
22219,Chaufferie bois,"277944,00","6813183,00"
22219,Installation solaire photovoltaïque,"275445,00","6815548,00"
22219,Installation solaire photovoltaïque,"277944,25","6812982,85"
22219,Installation solaire photovoltaïque,"279994,00","6814210,00"
22220,Chaufferie bois,"235874,00","6812034,00"
22220,Eolienne,"238966,00","6811466,00"
22220,Eolienne,"239019,00","6811316,00"
22220,Eolienne,"239122,00","6811211,00"
22220,Eolienne,"239307,00","6811146,00"
22220,Eolienne,"239491,00","6811127,00"
22220,Installation solaire photovoltaïque,"233355,00","6814266,00"
22220,Installation solaire photovoltaïque,"234041,00","6812408,00"
22222,Chaufferie bois,"263803,00","6859948,00"
22222,Installation fossile,"264277,41","6858973,13"
22222,Installation solaire photovoltaïque,"263686,80","6859190,00"
22223,Eolienne,"241760,27","6850335,50"
22223,Eolienne,"241955,36","6850153,50"
22223,Eolienne,"242134,81","6849963,50"
22225,Chaufferie bois,"247670,00","6844684,00"
22225,Eolienne,"252927,04","6844024,72"
22225,Eolienne,"252975,83","6844455,00"
22225,Eolienne,"253047,10","6844951,68"
22225,Installation solaire photovoltaïque,"247846,00","6841752,00"
22226,Chaufferie bois,"221152,00","6862759,00"
22226,Chaufferie bois,"221152,00","6862859,00"
22227,Installation fossile,"217419,17","6849656,35"
22227,Installation solaire photovoltaïque,"217368,30","6849656,35"
22227,Installation solaire photovoltaïque,"217607,00","6852359,00"
22227,Installation solaire photovoltaïque,"218620,00","6850875,00"
22228,Chaufferie bois,"224985,00","6847676,00"
22228,Chaufferie bois,"224985,00","6847876,00"
22228,Installation solaire photovoltaïque,"223014,00","6846906,00"
22229,Chaufferie bois,"238298,00","6817226,00"
22229,Eolienne,"233335,55","6814276,00"
22229,Eolienne,"233483,00","6814654,00"
22229,Installation solaire photovoltaïque,"234509,00","6815873,00"
22229,Installation solaire photovoltaïque,"237706,00","6817222,00"
22229,Installation solaire photovoltaïque,"239019,00","6818702,00"
22229,Installation solaire photovoltaïque,"241647,00","6816395,00"
22231,Installation solaire photovoltaïque,"218791,00","6833982,00"
22232,Chaufferie bois,"267701,00","6852909,00"
22233,Installation fossile,"251785,02","6867049,11"
22233,Installation solaire photovoltaïque,"249953,00","6866603,00"
22233,Installation solaire photovoltaïque,"252167,00","6866103,00"
22234,Installation solaire photovoltaïque,"262658,95","6838148,00"
22237,Installation solaire photovoltaïque,"312907,00","6840991,00"
22238,Installation solaire photovoltaïque,"213764,00","6854166,00"
22238,Installation solaire photovoltaïque,"215244,00","6854175,00"
22238,Installation solaire photovoltaïque,"215268,00","6854996,00"
22239,Installation solaire photovoltaïque,"321157,00","6818176,00"
22239,Installation solaire photovoltaïque,"321157,00","6818376,00"
22239,Installation solaire photovoltaïque,"321157,50","6818276,20"
22239,Installation solaire photovoltaïque,"322044,00","6817492,00"
22239,Installation solaire photovoltaïque,"322330,00","6819972,00"
22239,Installation solaire photovoltaïque,"322662,00","6818044,00"
22239,Installation solaire photovoltaïque,"322689,00","6815159,00"
22239,Unité de méthanisation,"321586,32","6816810,22"
22239,Unité de méthanisation,"322024,51","6818350,54"
22240,Chaufferie bois,"313587,00","6805411,00"
22240,Installation solaire photovoltaïque,"312025,95","6806863,50"
22241,Eolienne,"282605,00","6794756,00"
22241,Eolienne,"283295,00","6793500,00"
22241,Installation solaire photovoltaïque,"281896,00","6795098,00"
22241,Installation solaire photovoltaïque,"283421,00","6793276,00"
22241,Installation solaire photovoltaïque,"283421,00","6793476,00"
22241,Unité de méthanisation,"284297,85","6796839,88"
22242,Installation solaire photovoltaïque,"302496,25","6848235,50"
22242,Unité de méthanisation,"300878,07","6848069,82"
22243,Installation solaire photovoltaïque,"220759,00","6830372,00"
22243,Installation solaire photovoltaïque,"220759,00","6830572,00"
22244,Chaufferie bois,"248919,00","6813090,00"
22244,Chaufferie bois,"248919,00","6813290,00"
22244,Chaufferie bois,"250800,00","6814793,00"
22244,Chaufferie bois,"250900,00","6814793,00"
22244,Installation solaire photovoltaïque,"250900,45","6814692,95"
22245,Eolienne,"233583,45","6856061,00"
22245,Eolienne,"233666,28","6855701,50"
22245,Eolienne,"233751,69","6855387,00"
22245,Incinérateur,"230736,33","6856368,08"
22248,Chaufferie bois,"251131,00","6852900,00"
22248,Installation solaire photovoltaïque,"251131,00","6852900,00"
22248,Unité de méthanisation,"249002,58","6853862,63"
22248,Unité de méthanisation,"254461,52","6851308,00"
22249,Eolienne,"234191,34","6839075,50"
22249,Eolienne,"234658,98","6839183,50"
22249,Eolienne,"234812,23","6838975,50"
22249,Eolienne,"234949,39","6838780,00"
22249,Eolienne,"234956,95","6839281,50"
22249,Eolienne,"235220,67","6839412,00"
22249,Eolienne,"235510,94","6839576,50"
22249,Eolienne,"235876,95","6837092,00"
22249,Eolienne,"235955,95","6837643,50"
22249,Eolienne,"236020,77","6836777,00"
22249,Eolienne,"236120,92","6837380,00"
22249,Eolienne,"236140,53","6836476,00"
22249,Eolienne,"236282,60","6837116,00"
22249,Eolienne,"236519,58","6836098,00"
22249,Eolienne,"236542,31","6836712,00"
22249,Eolienne,"236729,05","6836472,50"
22249,Eolienne,"236747,77","6835830,50"
22249,Eolienne,"237069,19","6835675,50"
22251,Installation solaire photovoltaïque,"271635,00","6844356,00"
22251,Unité de méthanisation,"268722,68","6842996,92"
22254,Chaufferie bois,"237142,00","6860977,00"
22255,Eolienne,"278781,22","6800504,50"
22255,Eolienne,"278924,20","6800243,50"
22255,Eolienne,"279058,75","6799967,00"
22255,Eolienne,"279213,94","6799710,50"
22255,Installation solaire photovoltaïque,"280607,15","6802218,60"
22256,Chaufferie bois,"251820,00","6860883,00"
22256,Installation solaire photovoltaïque,"252934,00","6861173,00"
22256,Installation solaire photovoltaïque,"253655,00","6861207,00"
22256,Unité de méthanisation,"249736,63","6859750,00"
22257,Installation solaire photovoltaïque,"235116,00","6865668,00"
22257,Installation solaire photovoltaïque,"235116,00","6865868,00"
22258,Installation solaire photovoltaïque,"281322,00","6829077,00"
22258,Installation solaire photovoltaïque,"281322,00","6829277,00"
22258,Installation solaire photovoltaïque,"282826,00","6828851,00"
22259,Installation solaire photovoltaïque,"324297,70","6830509,40"
22260,Installation solaire photovoltaïque,"262090,50","6810078,85"
22260,Installation solaire photovoltaïque,"262671,00","6810305,00"
22260,Unité de méthanisation,"262399,93","6809395,97"
22264,Chaufferie bois,"242384,00","6865693,00"
22264,Chaufferie bois,"242384,00","6865893,00"
22264,Installation solaire photovoltaïque,"242383,55","6865793,10"
22264,Installation solaire photovoltaïque,"243308,00","6866868,00"
22265,Installation solaire photovoltaïque,"230753,30","6867658,90"
22265,Installation solaire photovoltaïque,"231204,00","6866789,00"
22266,Chaufferie bois,"231225,00","6812603,00"
22266,Chaufferie bois,"231488,00","6811221,00"
22266,Chaufferie bois,"231488,00","6811421,00"
22266,Installation solaire photovoltaïque,"230859,00","6809085,00"
22266,Installation solaire photovoltaïque,"232200,00","6812579,00"
22268,Installation solaire photovoltaïque,"305989,00","6842461,00"
22268,Installation solaire photovoltaïque,"306579,75","6842139,45"
22268,Unité de méthanisation,"306632,27","6844199,07"
22271,Installation hydroélectrique,"248577,06","6839540,89"
22272,Installation solaire photovoltaïque,"250361,05","6846940,95"
22273,Chaufferie bois,"293298,00","6842394,00"
22273,Chaufferie bois,"293298,00","6842594,00"
22273,Eolienne,"293618,88","6839053,50"
22273,Eolienne,"293633,62","6839426,50"
22273,Eolienne,"293984,53","6839688,00"
22274,Unité de méthanisation,"328459,42","6819175,80"
22275,Eolienne,"273972,40","6795959,00"
22275,Eolienne,"274042,00","6795702,00"
22275,Eolienne,"274216,20","6795501,00"
22275,Eolienne,"274473,06","6795277,00"
22275,Eolienne,"274654,97","6795113,50"
22275,Eolienne,"274869,78","6794917,50"
22275,Eolienne,"279359,62","6799443,00"
22276,Eolienne,"257528,00","6824050,00"
22276,Eolienne,"257793,00","6823996,00"
22276,Eolienne,"258048,00","6823971,00"
22276,Eolienne,"258321,00","6823997,00"
22276,Installation solaire photovoltaïque,"259503,00","6824789,00"
22277,Chaufferie bois,"265823,00","6826201,00"
22277,Unité de méthanisation,"265710,08","6827384,79"
22278,Chaufferie bois,"273489,00","6839896,00"
22278,Chaufferie bois,"274668,00","6838789,00"
22278,Chaufferie bois,"274668,00","6838989,00"
22278,Chaufferie bois,"274672,23","6838886,68"
22278,Chaufferie bois,"275510,00","6837970,00"
22278,Installation fossile,"274887,93","6838889,00"
22278,Installation solaire photovoltaïque,"272531,00","6839751,00"
22278,Installation solaire photovoltaïque,"274668,00","6838889,00"
22278,Installation solaire photovoltaïque,"276881,00","6838761,00"
22278,Installation solaire photovoltaïque,"276918,00","6838759,00"
22278,Unité de méthanisation,"276908,72","6838217,91"
22279,Eolienne,"263392,00","6804030,00"
22279,Eolienne,"263822,00","6803605,00"
22279,Eolienne,"264560,00","6802967,00"
22284,Installation solaire photovoltaïque,"250633,00","6829674,00"
22284,Installation solaire photovoltaïque,"253654,00","6829741,00"
22287,Installation solaire photovoltaïque,"265201,00","6832423,00"
22287,Installation solaire photovoltaïque,"265201,00","6832623,00"
22288,Eolienne,"282430,00","6794394,00"
22288,Eolienne,"282718,00","6794096,00"
22288,Eolienne,"282895,00","6794460,00"
22288,Eolienne,"283006,00","6793797,00"
22288,Eolienne,"283185,00","6794163,00"
22288,Eolienne,"283471,00","6793864,00"
22291,Eolienne,"254622,28","6831570,23"
22291,Eolienne,"254807,00","6831331,00"
22291,Eolienne,"255008,98","6831076,16"
22291,Eolienne,"255194,00","6830867,00"
22291,Installation solaire photovoltaïque,"256152,00","6832284,00"
